license_,avg_violations,times_inspected
2677336.0,3.0,1.0
2621794.0,5.0,1.0
2621797.0,0.0,1.0
2670654.0,3.0,1.0
2292977.0,0.0,1.0
1801636.0,3.0,2.0
2542182.0,1.0,1.0
2542181.0,0.0,1.0
33196.0,2.0,2.0
2677128.0,4.0,1.0
1226628.0,19.0,1.0
2262582.0,0.0,2.0
2368806.0,3.0,1.0
42492.0,0.6666666666666666,3.0
2664786.0,0.0,1.0
2443459.0,0.0,1.0
2157629.0,8.0,1.0
2215801.0,3.0,1.0
1868489.0,6.0,2.0
2677526.0,1.5,2.0
15153.0,8.0,3.0
2671508.0,0.5,2.0
43932.0,3.0,1.0
2263322.0,1.0,1.0
2205115.0,0.0,1.0
2627373.0,6.0,2.0
2463600.0,11.333333333333334,3.0
2511561.0,11.0,1.0
2457878.0,4.5,2.0
1144384.0,3.0,1.0
1650212.0,4.0,1.0
1848375.0,5.0,1.0
2595277.0,8.0,1.0
2245322.0,0.0,1.0
23126.0,4.0,1.0
1594765.0,4.5,2.0
2263880.0,3.0,1.0
2615760.0,4.0,1.0
15783.0,0.0,1.0
2245461.0,12.0,1.0
1922096.0,3.0,2.0
2664715.0,3.0,2.0
30598.0,4.333333333333333,3.0
2677302.0,1.0,2.0
51992.0,13.0,4.0
1986222.0,0.0,1.0
2320481.0,7.333333333333333,3.0
2483879.0,0.0,1.0
2528567.0,0.0,1.0
2298934.0,3.6666666666666665,3.0
2253109.0,0.0,1.0
2522869.0,0.0,2.0
2004216.0,17.0,2.0
2379666.0,4.5,2.0
66911.0,5.0,4.0
2340288.0,3.0,1.0
2501822.0,0.0,1.0
2207938.0,7.5,2.0
2079020.0,5.0,2.0
2590051.0,4.5,2.0
1594197.0,18.0,1.0
1798044.0,8.5,2.0
2517046.0,8.0,1.0
2158119.0,10.0,1.0
2564899.0,5.0,2.0
2528402.0,7.0,1.0
2588731.0,6.0,1.0
2622234.0,4.0,1.0
2384966.0,3.0,1.0
15888.0,9.0,1.0
2432721.0,4.0,1.0
1272424.0,6.0,1.0
2601016.0,7.0,1.0
36411.0,14.0,1.0
2320601.0,3.0,2.0
2622608.0,2.5,2.0
1933841.0,6.5,2.0
2216102.0,7.0,1.0
2671214.0,2.0,2.0
1092445.0,8.0,1.0
2398073.0,4.0,1.0
49184.0,14.0,1.0
33440.0,3.0,1.0
2368968.0,8.5,2.0
2184968.0,8.0,1.0
2202147.0,7.0,2.0
2354911.0,12.0,1.0
2488623.0,2.0,2.0
2016897.0,8.0,1.0
10235.0,5.0,1.0
2677608.0,8.5,2.0
40624.0,2.0,1.0
1770566.0,6.0,1.0
1194932.0,10.0,1.0
2205116.0,7.0,1.0
2677407.0,9.5,2.0
2017431.0,4.5,2.0
2021600.0,10.0,1.0
2565184.0,6.0,1.0
2216151.0,6.0,1.0
2215839.0,0.0,1.0
2299436.0,0.0,1.0
17938.0,15.0,1.0
2348564.0,3.0,1.0
26358.0,0.0,1.0
2565064.0,0.5,2.0
2204143.0,4.0,1.0
1043.0,0.0,2.0
2658556.0,3.0,3.0
2289515.0,4.5,2.0
2670491.0,4.5,2.0
1245191.0,11.0,2.0
1942304.0,2.0,2.0
72439.0,12.0,2.0
59263.0,2.5,2.0
2457652.0,1.0,1.0
1848386.0,4.0,1.0
2664640.0,0.6666666666666666,3.0
1273135.0,2.75,4.0
2483753.0,6.0,4.0
1575716.0,4.5,2.0
2309244.0,4.0,4.0
2464706.0,0.0,1.0
2600635.0,7.0,1.0
2216173.0,0.0,1.0
2298680.0,4.0,1.0
1493675.0,5.0,1.0
2320986.0,7.666666666666667,3.0
2516776.0,8.0,2.0
2013241.0,9.666666666666666,3.0
2447190.0,4.0,1.0
1572999.0,11.666666666666666,3.0
32261.0,14.0,1.0
2641289.0,4.0,2.0
2215725.0,2.0,2.0
2398168.0,2.0,1.0
2595135.0,4.0,1.0
2511151.0,16.0,1.0
2492018.0,0.0,1.0
15022.0,0.0,1.0
28475.0,2.5,2.0
1648074.0,5.666666666666667,3.0
2588796.0,2.0,1.0
2418389.0,4.0,1.0
2469936.0,14.5,2.0
75929.0,3.0,1.0
1392.0,4.5,2.0
2542877.0,0.0,1.0
2671708.0,2.0,1.0
2630666.0,0.6666666666666666,3.0
2565101.0,8.0,1.0
1800532.0,0.0,1.0
2677482.0,11.0,2.0
2626551.0,6.0,1.0
2574950.0,7.0,1.0
2475884.0,2.6666666666666665,3.0
2333907.0,2.0,2.0
2431876.0,15.0,2.0
1069067.0,7.5,2.0
2464746.0,4.0,1.0
2578385.0,13.5,2.0
2578867.0,11.666666666666666,3.0
1598225.0,7.0,2.0
2333469.0,10.0,1.0
2676974.0,1.5,2.0
2215537.0,4.0,1.0
2484148.0,11.666666666666666,3.0
2442911.0,0.0,1.0
2641758.0,1.0,1.0
2551611.0,9.0,2.0
2621302.0,2.0,1.0
2549534.0,0.0,1.0
2501540.0,13.5,2.0
2309077.0,2.5,2.0
2419192.0,7.0,1.0
1382290.0,4.0,2.0
2535972.0,1.0,3.0
2555483.0,1.0,1.0
12026.0,7.0,1.0
2621838.0,0.0,1.0
2626594.0,4.0,1.0
2484061.0,5.0,1.0
2549900.0,0.0,1.0
59550.0,10.0,1.0
2677508.0,8.0,1.0
2658213.0,4.0,1.0
1926609.0,4.0,2.0
2659229.0,0.0,2.0
2663860.0,8.0,1.0
2626596.0,0.0,1.0
2665352.0,0.0,1.0
2670919.0,0.0,1.0
2658215.0,0.0,1.0
2658214.0,0.0,1.0
1044650.0,3.0,1.0
2505968.0,2.0,3.0
2151983.0,12.0,1.0
2637111.0,3.0,1.0
2555931.0,13.0,1.0
2671468.0,2.0,1.0
2595346.0,8.0,2.0
2659226.0,2.0,2.0
2670920.0,1.0,1.0
2665344.0,0.0,1.0
2405949.0,2.0,1.0
2663861.0,0.0,1.0
2626202.0,10.5,2.0
23610.0,3.0,1.0
1444872.0,5.0,1.0
2204097.0,2.0,1.0
2670921.0,0.0,1.0
1166821.0,10.0,3.0
27508.0,1.0,2.0
2677340.0,2.5,2.0
2637113.0,0.0,1.0
2464729.0,0.0,2.0
2477070.0,1.0,1.0
1965180.0,0.0,1.0
2677000.0,4.0,1.0
1594852.0,12.0,1.0
2609244.0,4.0,1.0
2658621.0,3.0,1.0
2064183.0,16.0,1.0
1887616.0,0.0,1.0
2423715.0,8.0,1.0
2134168.0,4.666666666666667,3.0
13801.0,2.0,1.0
1816604.0,3.0,1.0
2446542.0,2.0,2.0
2632336.0,2.5,2.0
2277881.0,6.0,2.0
2252841.0,3.0,2.0
1767620.0,5.0,1.0
35448.0,4.5,2.0
2083412.0,0.0,1.0
1717568.0,3.0,1.0
2523720.0,7.0,1.0
2326936.0,3.0,1.0
2677276.0,8.5,2.0
2437087.0,9.5,2.0
2446541.0,3.0,2.0
2559448.0,0.0,1.0
30101.0,0.5,2.0
1968878.0,14.5,2.0
1140774.0,9.0,1.0
39623.0,8.0,4.0
2412225.0,12.0,1.0
2570129.0,0.0,1.0
2398213.0,0.0,1.0
2589366.0,6.0,1.0
2664977.0,4.25,4.0
1121147.0,2.6666666666666665,3.0
2231918.0,7.5,2.0
1717263.0,6.5,2.0
2153455.0,4.0,1.0
2432857.0,0.0,1.0
7357.0,1.0,1.0
2658903.0,5.5,2.0
2671454.0,3.6666666666666665,3.0
2204191.0,5.0,1.0
2368358.0,0.0,1.0
2551030.0,4.0,1.0
2658587.0,0.0,2.0
1899202.0,6.0,1.0
54753.0,9.0,1.0
16986.0,7.0,1.0
2432672.0,1.5,2.0
2074515.0,6.0,3.0
1804.0,6.0,1.0
2510903.0,5.4,5.0
2398535.0,8.333333333333334,3.0
2559447.0,0.0,1.0
1275219.0,0.0,2.0
2299314.0,21.0,1.0
2437491.0,10.5,2.0
2422889.0,0.0,2.0
2631695.0,0.0,1.0
2405946.0,4.0,1.0
2314105.0,0.0,1.0
2133877.0,6.333333333333333,3.0
1574003.0,2.25,4.0
37507.0,3.0,1.0
2022089.0,0.0,1.0
1311.0,0.0,1.0
2304669.0,7.0,1.0
2551978.0,1.0,1.0
2653275.0,1.0,1.0
2627330.0,9.75,4.0
2575393.0,3.0,2.0
68701.0,1.0,1.0
2333768.0,4.0,1.0
1354954.0,5.0,1.0
2664537.0,4.666666666666667,3.0
2671003.0,7.5,2.0
34227.0,3.0,1.0
2647825.0,2.0,1.0
2348864.0,0.0,1.0
2652736.0,4.5,2.0
2099581.0,5.0,1.0
2073681.0,6.0,1.0
65173.0,6.333333333333333,3.0
29966.0,3.5,2.0
2446821.0,7.0,1.0
2523781.0,2.0,1.0
2664071.0,2.5,2.0
1594714.0,11.0,1.0
12687.0,5.0,1.0
2216077.0,2.0,1.0
2659186.0,2.0,1.0
2663629.0,8.0,3.0
2676997.0,6.0,2.0
2677344.0,7.5,2.0
2232943.0,0.0,1.0
2670903.0,0.0,1.0
2278073.0,1.0,1.0
2564102.0,5.75,4.0
2670633.0,4.0,3.0
1618719.0,5.0,1.0
2215867.0,3.0,1.0
2036995.0,12.0,1.0
2496600.0,5.0,1.0
2364148.0,4.0,2.0
2391267.0,4.0,2.0
1299847.0,2.0,1.0
2578032.0,6.0,1.0
1122865.0,2.0,1.0
2142599.0,9.0,1.0
2043542.0,0.5,2.0
2327015.0,13.0,2.0
2626471.0,6.0,1.0
26117.0,10.0,1.0
1042276.0,1.0,1.0
2358498.0,3.3333333333333335,3.0
2652810.0,0.0,1.0
2652811.0,0.0,1.0
2464662.0,4.333333333333333,3.0
2437489.0,0.0,1.0
2671167.0,0.0,1.0
2146383.0,0.0,1.0
2374149.0,21.0,1.0
2304347.0,0.0,1.0
1869265.0,0.0,1.0
2333743.0,0.0,1.0
2560341.0,2.0,1.0
2060329.0,3.0,1.0
2636907.0,0.0,1.0
2641828.0,5.666666666666667,3.0
2261733.0,2.0,1.0
26748.0,6.0,2.0
2146827.0,3.0,1.0
2327892.0,8.0,1.0
2423895.0,4.0,1.0
1840837.0,8.0,1.0
85188.0,6.0,1.0
2665149.0,0.0,1.0
47129.0,6.0,1.0
1916223.0,2.0,1.0
2511349.0,10.0,1.0
2293785.0,0.0,1.0
2447173.0,3.0,1.0
2658672.0,0.0,1.0
2215761.0,3.0,1.0
1476553.0,8.0,1.0
2574586.0,2.0,2.0
2549551.0,0.0,1.0
2146327.0,4.0,1.0
2184051.0,2.6666666666666665,3.0
2534801.0,5.0,1.0
2289527.0,2.0,1.0
2658408.0,4.0,1.0
2535333.0,13.0,2.0
2385106.0,3.0,1.0
2652812.0,0.0,1.0
2458838.0,1.0,2.0
2162255.0,0.0,1.0
2541873.0,6.0,1.0
2418662.0,3.0,1.0
2560625.0,4.333333333333333,3.0
1948511.0,3.5,2.0
1926569.0,5.0,1.0
2677318.0,3.0,1.0
2555581.0,3.6666666666666665,3.0
1573479.0,11.0,1.0
2670444.0,0.5,2.0
2452347.0,15.0,1.0
2516675.0,2.0,1.0
2541768.0,7.5,2.0
2308804.0,6.0,1.0
1933690.0,2.0,1.0
1800476.0,1.5,2.0
2637127.0,8.0,2.0
1196.0,5.0,2.0
75583.0,8.0,1.0
2535478.0,10.0,1.0
2528549.0,9.0,1.0
2522680.0,1.0,1.0
2677225.0,2.0,1.0
2464097.0,12.5,2.0
2341289.0,8.5,2.0
2670408.0,0.0,1.0
1968898.0,0.0,1.0
1443178.0,0.0,1.0
1803193.0,12.5,2.0
2204604.0,1.0,1.0
1770247.0,6.0,1.0
2464591.0,7.0,1.0
2398793.0,7.0,1.0
2529138.0,7.0,1.0
2671718.0,8.0,1.0
2309083.0,9.5,2.0
2671726.0,4.0,1.0
2528819.0,0.0,1.0
1622713.0,12.0,1.0
2483886.0,5.0,2.0
2578316.0,8.0,1.0
2405989.0,3.0,2.0
2017992.0,7.0,1.0
23039.0,1.0,1.0
2543287.0,0.0,1.0
29962.0,2.0,1.0
2215586.0,0.0,1.0
2363299.0,3.5,2.0
2658051.0,0.0,1.0
2328502.0,0.0,1.0
2551505.0,7.0,2.0
2506880.0,10.0,2.0
2658052.0,0.0,1.0
2263249.0,5.0,1.0
2362926.0,7.0,1.0
2271049.0,8.0,2.0
74498.0,5.666666666666667,3.0
2589789.0,16.0,1.0
2657892.0,0.0,1.0
37002.0,9.5,2.0
2658054.0,0.0,1.0
34211.0,5.0,1.0
2423713.0,0.0,1.0
2177842.0,0.0,1.0
2609682.0,1.0,1.0
2670819.0,4.0,1.0
2621319.0,11.5,2.0
26164.0,13.5,2.0
2646765.0,0.0,1.0
2152972.0,7.5,2.0
2551804.0,8.5,2.0
2129814.0,9.0,2.0
2559722.0,4.5,2.0
2671005.0,1.5,2.0
2134279.0,5.0,1.0
2595879.0,3.0,1.0
34219.0,6.0,1.0
2299323.0,5.0,1.0
2671477.0,1.0,1.0
2595426.0,3.0,1.0
2522729.0,0.0,1.0
2646336.0,2.0,1.0
2197148.0,1.0,1.0
34228.0,3.0,1.0
2657816.0,0.0,1.0
2646334.0,2.0,1.0
2551750.0,3.0,1.0
2528557.0,5.666666666666667,3.0
2646764.0,3.0,2.0
2658048.0,7.0,1.0
1679459.0,5.0,1.0
2412444.0,1.0,1.0
2079703.0,9.0,3.0
2215760.0,0.0,1.0
2278096.0,4.5,2.0
4941.0,2.0,1.0
2595880.0,0.0,1.0
1800782.0,0.0,1.0
2447255.0,5.0,1.0
1477634.0,7.0,1.0
2636386.0,6.666666666666667,3.0
1969610.0,3.0,2.0
1228221.0,2.5,4.0
2658050.0,0.0,1.0
1445451.0,18.0,1.0
2321004.0,2.0,1.0
23089.0,2.0,1.0
2658053.0,0.0,1.0
2088772.0,3.0,1.0
2263820.0,13.5,2.0
2002633.0,0.0,1.0
2125190.0,4.0,2.0
2204179.0,0.0,1.0
2307748.0,9.0,1.0
2304433.0,4.0,2.0
44793.0,4.5,2.0
2529198.0,0.0,1.0
2601918.0,9.0,2.0
1953289.0,11.0,1.0
2551144.0,0.0,1.0
2177676.0,4.0,1.0
2437286.0,7.0,1.0
1091886.0,3.0,1.0
2137180.0,11.5,2.0
2216872.0,5.0,1.0
2003847.0,0.0,1.0
2609334.0,7.0,1.0
2452511.0,4.5,2.0
2570401.0,4.5,2.0
2616859.0,4.0,1.0
1953900.0,7.0,1.0
2646155.0,0.0,2.0
6277.0,5.0,3.0
1817131.0,12.5,2.0
2216033.0,3.0,2.0
2320520.0,0.5,2.0
2411708.0,15.0,1.0
1142960.0,6.0,1.0
15136.0,15.666666666666666,3.0
43797.0,5.0,1.0
2622357.0,6.666666666666667,3.0
74033.0,9.0,1.0
2677014.0,0.0,1.0
1847566.0,8.0,1.0
2601919.0,0.0,2.0
1092172.0,1.0,1.0
2205580.0,2.5,2.0
1908804.0,4.0,2.0
55255.0,8.5,2.0
2215763.0,3.0,1.0
2446948.0,3.0,1.0
1997624.0,9.0,1.0
2559977.0,5.5,2.0
2671595.0,1.0,2.0
1411.0,2.0,1.0
1332914.0,5.0,1.0
2579179.0,1.0,1.0
1579774.0,0.5,2.0
2229492.0,3.0,5.0
51011.0,1.0,2.0
1821163.0,4.0,1.0
2517587.0,6.666666666666667,3.0
2535242.0,4.0,2.0
2501835.0,0.0,1.0
2536786.0,7.333333333333333,3.0
2671480.0,5.0,2.0
2676957.0,1.0,1.0
2551375.0,8.0,1.0
2245335.0,2.0,1.0
2368496.0,2.0,1.0
2397765.0,2.0,1.0
2496125.0,1.0,1.0
2391863.0,2.0,1.0
21565.0,10.0,2.0
2671862.0,4.0,1.0
2574622.0,20.0,1.0
56531.0,15.0,1.0
36890.0,4.0,1.0
2653227.0,9.0,3.0
1987115.0,6.0,1.0
39265.0,10.0,1.0
2510942.0,5.0,1.0
2391299.0,13.0,1.0
2036795.0,11.5,2.0
2405772.0,13.0,1.0
2397786.0,0.0,1.0
1047126.0,15.333333333333334,3.0
2564739.0,3.3333333333333335,3.0
2489026.0,5.0,2.0
2512016.0,0.0,1.0
1992565.0,10.0,1.0
2627608.0,1.0,1.0
1330081.0,2.0,3.0
2506794.0,0.0,1.0
1514664.0,9.0,2.0
18172.0,7.0,2.0
2549802.0,1.0,1.0
2234204.0,3.0,1.0
49379.0,2.0,2.0
2032864.0,3.0,1.0
2476372.0,3.0,1.0
1679502.0,9.0,1.0
2671818.0,3.0,1.0
16310.0,16.5,2.0
2215979.0,5.5,2.0
2641275.0,5.0,2.0
2671724.0,1.5,2.0
2510871.0,6.5,2.0
2442374.0,2.5,2.0
1544318.0,12.0,1.0
2642103.0,0.0,1.0
2368727.0,0.0,1.0
2578834.0,0.0,1.0
2411984.0,0.0,1.0
2245705.0,11.0,3.0
28113.0,7.0,1.0
2551022.0,0.5,2.0
2211292.0,0.0,1.0
2004585.0,2.0,1.0
1954184.0,9.0,3.0
2641807.0,3.3333333333333335,3.0
1619550.0,0.0,1.0
2677088.0,3.0,1.0
43806.0,3.0,1.0
1884173.0,2.6666666666666665,3.0
2308713.0,20.0,2.0
2601006.0,0.0,1.0
2522223.0,2.0,1.0
2511408.0,1.0,2.0
2642096.0,5.0,1.0
2617190.0,0.0,1.0
2631672.0,1.0,1.0
2642097.0,0.0,1.0
34236.0,2.0,1.0
2511414.0,0.0,1.0
2501132.0,14.666666666666666,3.0
2670751.0,9.0,1.0
2522241.0,13.0,1.0
2511274.0,1.0,1.0
34217.0,4.0,1.0
2549577.0,19.5,2.0
2615889.0,4.0,1.0
2637264.0,1.0,1.0
9821.0,11.0,1.0
2615890.0,0.0,1.0
2542888.0,5.0,1.0
1574564.0,8.0,1.0
2216136.0,1.0,1.0
2500795.0,6.5,2.0
2621841.0,5.0,2.0
2511399.0,2.0,1.0
2511415.0,2.0,1.0
2522224.0,1.0,1.0
2364149.0,3.0,1.0
11735.0,2.0,1.0
11738.0,0.0,1.0
2320250.0,4.0,4.0
2671722.0,0.5,4.0
2523066.0,0.0,1.0
2308673.0,14.0,2.0
2411112.0,8.0,1.0
2442858.0,8.0,1.0
2617529.0,3.0,1.0
2511391.0,1.0,1.0
1682135.0,0.0,1.0
2153284.0,8.0,1.0
2121068.0,6.0,1.0
2671720.0,0.6666666666666666,3.0
34215.0,7.0,1.0
2511400.0,2.0,1.0
2216133.0,3.0,1.0
2528921.0,4.0,1.0
1306130.0,3.5,2.0
2595168.0,5.0,1.0
2342293.0,3.0,1.0
1303458.0,9.0,1.0
1325.0,2.0,1.0
2595253.0,9.0,1.0
34205.0,1.0,1.0
1242757.0,5.0,3.0
2398647.0,0.0,1.0
2589456.0,2.0,1.0
80711.0,4.0,1.0
2564856.0,0.0,1.0
23225.0,0.0,1.0
1868595.0,0.0,1.0
1869813.0,2.5,2.0
2622973.0,0.0,1.0
2037284.0,20.333333333333332,3.0
2064662.0,0.3333333333333333,3.0
2256343.0,0.0,1.0
25351.0,3.0,2.0
2536670.0,0.0,1.0
2529063.0,0.0,1.0
50122.0,7.5,2.0
2263359.0,9.0,1.0
2277391.0,2.0,1.0
39187.0,4.0,1.0
2549266.0,5.666666666666667,3.0
2423269.0,9.333333333333334,3.0
2583772.0,6.0,1.0
2578644.0,15.5,2.0
1518455.0,4.0,1.0
2294053.0,7.0,1.0
70744.0,6.0,1.0
2432944.0,5.0,1.0
2665241.0,1.0,3.0
2671730.0,0.0,1.0
2215493.0,2.0,1.0
2671137.0,4.0,2.0
2458831.0,11.0,1.0
2671023.0,1.5,2.0
1893928.0,6.0,1.0
2299287.0,2.0,1.0
61169.0,4.0,1.0
2340833.0,10.0,1.0
2664885.0,6.333333333333333,3.0
2431670.0,7.0,1.0
2232034.0,9.0,2.0
2548904.0,0.0,1.0
2477283.0,9.0,1.0
2121162.0,6.0,1.0
38025.0,4.0,1.0
2196728.0,19.5,2.0
2004043.0,15.666666666666666,3.0
2397487.0,5.0,1.0
2298245.0,4.0,1.0
2636193.0,4.0,1.0
2256339.0,2.0,1.0
2088161.0,5.0,1.0
2488186.0,8.0,1.0
63202.0,7.5,2.0
1894038.0,14.0,2.0
1272529.0,0.6666666666666666,3.0
2326478.0,0.0,1.0
1960023.0,4.0,1.0
2671672.0,4.0,2.0
2652809.0,2.0,1.0
1446627.0,10.0,1.0
1698821.0,2.25,4.0
2631942.0,0.0,1.0
1648605.0,8.5,2.0
2632313.0,0.0,1.0
1302580.0,13.0,1.0
2487943.0,4.0,1.0
2663711.0,0.0,1.0
39774.0,1.6666666666666667,3.0
2386163.0,11.0,1.0
2487938.0,2.0,1.0
25338.0,12.0,1.0
2247173.0,3.0,1.0
2601058.0,0.0,1.0
2671014.0,1.5,2.0
2647890.0,0.0,1.0
2404664.0,0.0,1.0
2397248.0,5.0,1.0
2647889.0,4.0,1.0
2670446.0,0.0,1.0
2550439.0,2.0,1.0
2203113.0,4.0,2.0
2600733.0,7.0,1.0
2432534.0,2.6666666666666665,3.0
2179622.0,11.0,1.0
2277360.0,9.0,1.0
2333306.0,7.5,2.0
2631026.0,1.5,2.0
2204679.0,2.0,1.0
2631943.0,1.0,2.0
1329843.0,3.0,1.0
2671684.0,0.0,1.0
2565130.0,5.0,1.0
1717529.0,2.0,1.0
2664925.0,0.0,1.0
13391.0,0.0,1.0
2671546.0,1.0,1.0
1493442.0,6.0,1.0
2632312.0,9.0,1.0
2437168.0,0.0,1.0
2578419.0,3.0,1.0
2588932.0,7.5,4.0
17464.0,4.0,1.0
1444965.0,6.0,1.0
2589067.0,6.0,1.0
2437167.0,4.0,1.0
2653129.0,1.0,1.0
2172454.0,3.0,2.0
2304340.0,3.0,2.0
30737.0,16.0,1.0
50289.0,0.0,1.0
2464566.0,4.333333333333333,3.0
2252854.0,6.333333333333333,3.0
35999.0,12.0,1.0
42172.0,5.5,2.0
12532.0,5.5,2.0
1245171.0,5.0,1.0
2196203.0,6.0,1.0
2162354.0,0.0,1.0
2428107.0,3.5,4.0
30270.0,7.0,1.0
2156947.0,0.0,1.0
2423549.0,6.0,1.0
2653040.0,2.6666666666666665,3.0
2658250.0,0.0,1.0
37337.0,6.0,1.0
20613.0,0.0,1.0
2601599.0,9.666666666666666,3.0
66285.0,6.0,1.0
1802333.0,0.0,1.0
2271468.0,10.5,2.0
2134004.0,3.5,2.0
1545884.0,3.0,2.0
2642320.0,5.0,2.0
1766467.0,5.0,3.0
2264047.0,9.0,1.0
2623068.0,0.0,1.0
2404837.0,7.0,1.0
1927149.0,16.0,1.0
1592606.0,5.0,1.0
2350040.0,0.0,1.0
19834.0,13.0,1.0
1680019.0,5.0,1.0
1445845.0,9.0,1.0
2313773.0,4.666666666666667,3.0
2574541.0,13.0,1.0
2542896.0,3.0,1.0
2215810.0,9.0,1.0
2350120.0,2.0,1.0
2542175.0,8.0,1.0
2608385.0,5.0,1.0
2602078.0,8.0,1.0
2594572.0,7.0,1.0
2086.0,16.0,1.0
2516510.0,9.0,1.0
2247144.0,7.0,1.0
2617056.0,0.0,2.0
2671170.0,5.0,1.0
2574484.0,0.0,1.0
2048650.0,5.0,1.0
2283731.0,7.0,1.0
2563429.0,6.333333333333333,3.0
1768391.0,0.0,1.0
2483760.0,13.0,1.0
2368764.0,0.0,1.0
2299483.0,4.0,1.0
2642322.0,0.0,2.0
2204189.0,8.5,2.0
2065274.0,6.0,1.0
2602082.0,0.0,1.0
2529757.0,11.0,2.0
2589736.0,0.0,2.0
52889.0,0.0,1.0
2670294.0,0.5,2.0
1476208.0,0.0,1.0
31190.0,5.0,1.0
1844846.0,3.0,2.0
2369039.0,0.0,1.0
1272426.0,4.0,1.0
2163554.0,2.5,2.0
28851.0,2.0,1.0
2663833.0,7.0,2.0
1594211.0,13.0,1.0
2523554.0,3.0,2.0
2671823.0,0.0,1.0
1794.0,12.0,1.0
1301893.0,9.5,2.0
2565082.0,1.0,2.0
22641.0,3.0,2.0
2670988.0,4.0,1.0
2397504.0,4.0,3.0
2589016.0,3.5,2.0
2048647.0,5.0,1.0
2405947.0,2.0,2.0
40543.0,9.0,2.0
2600464.0,9.0,1.0
2617551.0,1.0,2.0
2358636.0,7.0,2.0
2464565.0,3.0,1.0
164.0,3.6666666666666665,3.0
55247.0,7.0,1.0
2215841.0,2.0,1.0
2129570.0,0.0,1.0
1382280.0,2.3333333333333335,3.0
2241039.0,0.0,1.0
2664897.0,0.0,1.0
2646656.0,6.5,2.0
55254.0,1.0,1.0
1518594.0,6.0,1.0
1802063.0,8.5,2.0
2589733.0,6.5,2.0
61116.0,3.5,2.0
1678622.0,6.0,1.0
1574635.0,4.0,1.0
2458705.0,5.666666666666667,3.0
2646657.0,0.0,2.0
21803.0,5.0,1.0
2313695.0,13.333333333333334,3.0
2328466.0,5.5,2.0
2418678.0,7.0,1.0
2349338.0,8.5,2.0
2363817.0,7.666666666666667,3.0
2411850.0,5.0,2.0
2543495.0,9.0,1.0
2665283.0,0.5,2.0
2523216.0,17.0,1.0
2447025.0,4.0,1.0
2569858.0,3.0,1.0
1473375.0,6.5,2.0
2303910.0,14.0,1.0
2314756.0,7.0,1.0
2483647.0,5.0,1.0
1237.0,8.0,2.0
2215796.0,1.0,1.0
2522882.0,3.0,2.0
2543230.0,6.0,2.0
2646658.0,0.0,2.0
2349184.0,5.0,2.0
1272252.0,10.0,2.0
2601943.0,8.0,1.0
2600358.0,10.0,1.0
2551263.0,7.0,1.0
34244.0,2.0,1.0
2013448.0,7.0,1.0
2543141.0,19.5,2.0
2069161.0,7.0,1.0
1678035.0,7.0,1.0
2359124.0,4.0,1.0
28486.0,3.0,1.0
2363607.0,2.3333333333333335,3.0
1273271.0,1.6666666666666667,3.0
2652739.0,0.0,1.0
2293432.0,4.0,1.0
2658648.0,0.0,1.0
2658647.0,2.0,1.0
2569616.0,2.0,2.0
2437220.0,3.0,1.0
1943508.0,6.0,1.0
2379245.0,7.0,1.0
2215926.0,1.0,1.0
2477291.0,7.666666666666667,3.0
1964839.0,3.5,2.0
1496245.0,4.0,1.0
2271471.0,6.0,3.0
2418878.0,9.0,1.0
2496646.0,0.0,1.0
83069.0,7.0,1.0
2574932.0,7.0,1.0
2129312.0,14.0,1.0
2569224.0,3.0,2.0
2120388.0,4.0,1.0
1979829.0,9.0,1.0
2417985.0,11.333333333333334,3.0
2368733.0,3.0,1.0
1927556.0,0.0,1.0
2560546.0,3.0,2.0
1905110.0,0.0,1.0
2109272.0,0.0,1.0
2418304.0,6.0,2.0
2177841.0,8.0,1.0
2652735.0,0.0,1.0
2600842.0,2.0,1.0
2333405.0,0.0,1.0
1383391.0,0.0,1.0
2569428.0,0.0,1.0
52447.0,5.0,1.0
2616946.0,3.0,1.0
2368161.0,2.0,1.0
2378918.0,7.0,1.0
1489003.0,4.0,1.0
2215647.0,0.0,1.0
2670694.0,0.0,1.0
1275113.0,5.0,1.0
2616947.0,0.0,1.0
43114.0,8.0,1.0
2146937.0,0.0,1.0
2216024.0,4.0,1.0
2215803.0,4.0,1.0
1593783.0,3.0,1.0
2309017.0,3.0,2.0
30442.0,17.5,2.0
2550509.0,4.0,1.0
2289672.0,4.0,1.0
1542518.0,0.0,1.0
2522839.0,2.0,1.0
1903215.0,4.0,1.0
2483679.0,3.0,1.0
2664914.0,6.0,1.0
2157477.0,4.0,1.0
2575074.0,3.2,5.0
2269750.0,5.0,2.0
1172336.0,7.666666666666667,3.0
2506091.0,8.0,1.0
1271535.0,7.0,1.0
2548768.0,3.0,2.0
1893935.0,7.333333333333333,3.0
1332913.0,3.0,1.0
2334226.0,4.0,2.0
2664997.0,4.0,2.0
2496522.0,9.0,2.0
2670542.0,2.0,1.0
1716822.0,10.0,1.0
2146563.0,12.0,1.0
39705.0,1.5,2.0
27393.0,1.0,1.0
2405183.0,19.0,1.0
2492552.0,6.0,1.0
10949.0,1.0,2.0
2564673.0,9.0,2.0
2664943.0,1.6666666666666667,3.0
2670766.0,7.5,2.0
2368813.0,5.0,1.0
2397687.0,3.5,2.0
1953893.0,0.0,1.0
2595590.0,2.0,1.0
